"row_id","restaurant_code","chain_id","primary_cuisine","latitude","longitude","geom","restaurant_id","suburb","postcode"
6038,ccd0c09c,"7beb4197",Beverages,-37.81924074,144.96046722,POINT (144.96046722 -37.81924074),309,MELBOURNE,"3000"
20396,"927dc982","",Desserts,-37.81916063,144.95847276,POINT (144.95847276 -37.81916063),677,MELBOURNE,"3000"
20112,"47fefbb7",c0c3e744,Indian,-37.81833184,144.96365294,POINT (144.96365294 -37.81833184),693,MELBOURNE,"3000"
17389,"5a392d55","",Indian,-37.81775292,144.96718790,POINT (144.9671879 -37.81775292),581,MELBOURNE,"3000"
17098,a8af9fa5,"9ad7e371",Indian,-37.83793420,144.94028460,POINT (144.9402846 -37.8379342),496,PORT MELBOURNE,"3207"
19870,"18a59a65","",Korean,-37.85503773,145.01046842,POINT (145.01046842 -37.85503773),386,PRAHRAN,"3181"
15883,cf83ed09,"96807ba2",Snacks,-37.85487884,145.01083492,POINT (145.01083492 -37.85487884),8,PRAHRAN,"3181"
54,a3754ed6,"",Indian,-37.80686494,144.93170060,POINT (144.9317006 -37.80686494),54,WEST MELBOURNE,"3003"
10263,"58ec3ba5",cc8548a4,Korean,-37.80677288,144.91262703,POINT (144.91262703 -37.80677288),658,WEST MELBOURNE,"3003"
17375,"46c13a47","4bfa0362",Western,-37.84825484,145.00071393,POINT (145.00071393 -37.84825484),474,PRAHRAN,"3181"
2804,fd4dccd2,a6dcdf34,Beverages,-37.80908264,144.95828192,POINT (144.95828192 -37.80908264),22,MELBOURNE,"3000"
20799,eb730190,"519a1642",Western,-37.79487468,144.92324885,POINT (144.92324885 -37.79487468),405,KENSINGTON,"3031"
5275,"791a5823","",Japanese,-37.80462589,144.95332762,POINT (144.95332762 -37.80462589),190,NORTH MELBOURNE,"3051"
10640,"0c99c1a8","",Snacks,-37.79170286,144.91992333,POINT (144.91992333 -37.79170286),393,KENSINGTON,"3031"
7886,ebf0e75a,ed078b25,Desserts,-37.79404587,144.95468589,POINT (144.95468589 -37.79404587),280,PARKVILLE,"3052"
15076,"8bee06a8","",Indian,-37.81534784,144.98773493,POINT (144.98773493 -37.81534784),571,EAST MELBOURNE,"3002"
8373,"91dfc767","",Snacks,-37.79073300,144.92231762,POINT (144.92231762 -37.790733),180,KENSINGTON,"3031"
3146,"786532d3","",Snacks,-37.81311784,144.98539893,POINT (144.98539893 -37.81311784),712,EAST MELBOURNE,"3002"
12470,ddb363b5,"",Desserts,-37.81300584,144.98728693,POINT (144.98728693 -37.81300584),443,EAST MELBOURNE,"3002"
5833,c348b869,"",Indian,-37.82662983,144.94231279,POINT (144.94231279 -37.82662983),51,SOUTH MELBOURNE,"3205"
16798,"9b795327","",Indian,-37.82914127,144.95093475,POINT (144.95093475 -37.82914127),203,SOUTHBANK,"3006"
7670,"09f9d83a","8e3ccee7",Snacks,-37.83128774,144.94740989,POINT (144.94740989 -37.83128774),690,SOUTH MELBOURNE,"3205"
13826,"511dc991","",Snacks,-37.85563049,145.00338899,POINT (145.00338899 -37.85563049),125,PRAHRAN,"3181"
1018,"22b5b65e",acdf9bdd,Indian,-37.79085783,144.92716895,POINT (144.92716895 -37.79085783),505,KENSINGTON,"3031"
5878,"6e5fb760","",Southeast Asian,-37.79483884,144.92965794,POINT (144.92965794 -37.79483884),52,KENSINGTON,"3031"
18144,e5218236,"",Indian,-37.79481284,144.92914817,POINT (144.92914817 -37.79481284),928,KENSINGTON,"3031"
16688,f880c7a7,"",Indian,-37.79289723,144.92169525,POINT (144.92169525 -37.79289723),812,KENSINGTON,"3031"
18383,"1324e25d","",Vegetarian,-37.84257281,144.94529593,POINT (144.94529593 -37.84257281),487,PORT MELBOURNE,"3207"
17903,"6a50b6ff","220232fe",Japanese,-37.84100784,144.94158294,POINT (144.94158294 -37.84100784),674,PORT MELBOURNE,"3207"
21060,"398b9bd2","1c70c3d9",Healthy,-37.84069884,144.94193294,POINT (144.94193294 -37.84069884),15,PORT MELBOURNE,"3207"
1390,b3b09c5c,"",Snacks,-37.83658584,144.93603594,POINT (144.93603594 -37.83658584),248,PORT MELBOURNE,"3207"
10783,db9954c8,"",Western,-37.83507823,144.93394984,POINT (144.93394984 -37.83507823),880,PORT MELBOURNE,"3207"
8938,"2b92f3db","",Indian,-37.83424784,144.93379494,POINT (144.93379494 -37.83424784),391,PORT MELBOURNE,"3207"
1657,"34bb7908","25d54c8e",Indian,-37.83420884,144.93309094,POINT (144.93309094 -37.83420884),716,PORT MELBOURNE,"3207"
461,"382347b2","8dc94713",Beverages,-37.85279835,145.00769802,POINT (145.00769802 -37.85279835),381,PRAHRAN,"3181"
14266,bd7ed93f,"",Western,-37.79933418,144.95606870,POINT (144.9560687 -37.79933418),790,PARKVILLE,"3052"
130,b38da303,"2e50ca91",Indian,-37.79843456,144.96213365,POINT (144.96213365 -37.79843456),194,PARKVILLE,"3052"
3456,fc968552,"10940d7c",Indian,-37.79149979,144.92117106,POINT (144.92117106 -37.79149979),775,KENSINGTON,"3031"
13367,"1eebc298","",Indian,-37.84895784,144.98805993,POINT (144.98805993 -37.84895784),678,PRAHRAN,"3181"
14387,"8d89f376","",Indian,-37.84874184,144.98856593,POINT (144.98856593 -37.84874184),85,PRAHRAN,"3181"
12090,e5968d8b,"",Indian,-37.84871884,144.98620293,POINT (144.98620293 -37.84871884),257,PRAHRAN,"3181"
1645,fd19286f,"",Indian,-37.81254184,144.99019693,POINT (144.99019693 -37.81254184),299,EAST MELBOURNE,"3002"
22066,da3c5fc3,"",Indian,-37.81233684,144.98822593,POINT (144.98822593 -37.81233684),112,EAST MELBOURNE,"3002"
3609,e82d837f,"",Snacks,-37.81230484,144.98788593,POINT (144.98788593 -37.81230484),862,EAST MELBOURNE,"3002"
13118,fa2d2a72,ab87ae8b,Western,-37.81125355,144.98806241,POINT (144.98806241 -37.81125355),458,EAST MELBOURNE,"3002"
16568,"17cce7db","79eb5158",Japanese,-37.79884952,144.94816063,POINT (144.94816063 -37.79884952),558,NORTH MELBOURNE,"3051"
20283,"8c8b4806","",Snacks,-37.79864484,144.94988094,POINT (144.94988094 -37.79864484),605,NORTH MELBOURNE,"3051"
6023,f8b2a733,"",Beverages,-37.79537389,144.93234033,POINT (144.93234033 -37.79537389),518,KENSINGTON,"3031"
11640,d7f337a6,"76aa1438",Indian,-37.79536484,144.93225988,POINT (144.93225988 -37.79536484),367,KENSINGTON,"3031"
18841,"1317bacc","04df3705",Desserts,-37.79534209,144.93208608,POINT (144.93208608 -37.79534209),774,KENSINGTON,"3031"
15380,e6418366,"",Western,-37.79745824,144.95013717,POINT (144.95013717 -37.79745824),177,NORTH MELBOURNE,"3051"
10400,"83ea775e","347a72c5",Indian,-37.85342377,145.01112243,POINT (145.01112243 -37.85342377),734,PRAHRAN,"3181"
13500,"8135bcf8",fd4e857f,Beverages,-37.84230084,145.00245393,POINT (145.00245393 -37.84230084),583,SOUTH YARRA,"3141"
20475,"3a855766","",Desserts,-37.84312684,145.00179893,POINT (145.00179893 -37.84312684),155,SOUTH YARRA,"3141"
3985,b25846e2,"",Indian,-37.81419339,144.99028854,POINT (144.99028854 -37.81419339),416,EAST MELBOURNE,"3002"
12522,"31ad4f49","5a3894f2",Western,-37.83516216,144.94479131,POINT (144.94479131 -37.83516216),516,PORT MELBOURNE,"3207"
20370,e0349968,"",Western,-37.83505084,144.96592893,POINT (144.96592893 -37.83505084),765,SOUTH MELBOURNE,"3205"
4789,b2fb67d6,"",Southeast Asian,-37.79525083,144.92693194,POINT (144.92693194 -37.79525083),382,KENSINGTON,"3031"
10655,"6ad07dd1",a6dcdf34,Beverages,-37.79991150,144.95388682,POINT (144.95388682 -37.7999115),58,NORTH MELBOURNE,"3051"
21344,"8d931754",adcaab08,Western,-37.85415919,145.00929806,POINT (145.00929806 -37.85415919),785,PRAHRAN,"3181"
6078,e442e746,a7f5aa77,Western,-37.85386608,145.00708412,POINT (145.00708412 -37.85386608),717,PRAHRAN,"3181"
16269,"96206563","",Western,-37.85343584,145.00386193,POINT (145.00386193 -37.85343584),736,PRAHRAN,"3181"
12147,"295daca3","",Western,-37.85326784,145.00510493,POINT (145.00510493 -37.85326784),740,PRAHRAN,"3181"
2890,"51e85cdf","",Indian,-37.85314484,145.00425593,POINT (145.00425593 -37.85314484),800,PRAHRAN,"3181"
5252,"1e65656a","",Indian,-37.85304084,145.00339493,POINT (145.00339493 -37.85304084),376,PRAHRAN,"3181"
13117,a6b0135a,f5acc54f,Chinese,-37.85203984,144.99598893,POINT (144.99598893 -37.85203984),817,PRAHRAN,"3181"
9358,"252c87e1","",Indian,-37.85498884,145.00740465,POINT (145.00740465 -37.85498884),244,PRAHRAN,"3181"
17021,"81fdbeef","",Snacks,-37.84653091,145.00129978,POINT (145.00129978 -37.84653091),861,SOUTH YARRA,"3141"
4874,b89fe3c3,"",Vegetarian,-37.81537884,144.99008593,POINT (144.99008593 -37.81537884),759,EAST MELBOURNE,"3002"
15631,"4a16cd7d","",Southeast Asian,-37.81375284,144.99036793,POINT (144.99036793 -37.81375284),604,EAST MELBOURNE,"3002"
18653,"8054f463","",Indian,-37.78719136,144.93527800,POINT (144.935278 -37.78719136),241,FLEMINGTON,"3031"
5905,"199707b2","4f547c83",Western,-37.83656184,144.97936393,POINT (144.97936393 -37.83656184),773,SOUTH YARRA,"3141"
10602,"364e1a96","0b01c70f",Indian,-37.83635077,144.97908567,POINT (144.97908567 -37.83635077),753,SOUTH YARRA,"3141"
16494,fb403a45,"",Indian,-37.83456273,144.97962476,POINT (144.97962476 -37.83456273),922,SOUTH YARRA,"3141"
15251,cebe1c7a,"785bc0ef",International,-37.83442567,144.97965194,POINT (144.97965194 -37.83442567),46,SOUTH YARRA,"3141"
13995,"6798c401","03511d31",Indian,-37.79185883,144.92721995,POINT (144.92721995 -37.79185883),444,KENSINGTON,"3031"
22133,"85e8ce18","170b679a",Japanese,-37.79181583,144.92634695,POINT (144.92634695 -37.79181583),442,KENSINGTON,"3031"
22662,aae749d2,"",Japanese,-37.81424384,144.98850293,POINT (144.98850293 -37.81424384),782,EAST MELBOURNE,"3002"
14702,"4f607f40",fd4e857f,Beverages,-37.81400984,144.98641993,POINT (144.98641993 -37.81400984),897,EAST MELBOURNE,"3002"
5013,e0d83ce9,"30e1c5c3",Indian,-37.81388284,144.98530993,POINT (144.98530993 -37.81388284),802,EAST MELBOURNE,"3002"
9591,c52dc5bf,"687826f9",Chinese,-37.81386264,144.98517443,POINT (144.98517443 -37.81386264),848,EAST MELBOURNE,"3002"
3566,"18f0cfac","",Korean,-37.83273084,144.95841394,POINT (144.95841394 -37.83273084),886,SOUTH MELBOURNE,"3205"
11316,"53c6c67f","",Healthy,-37.80525884,144.95401394,POINT (144.95401394 -37.80525884),262,NORTH MELBOURNE,"3051"
19058,"32d18472","",Indian,-37.80507088,144.95404225,POINT (144.95404225 -37.80507088),797,NORTH MELBOURNE,"3051"
10905,"191d53d4","2e50ca91",Indian,-37.80420853,144.95420234,POINT (144.95420234 -37.80420853),632,NORTH MELBOURNE,"3051"
22704,e36ffa0d,"",Healthy,-37.80393285,144.95372423,POINT (144.95372423 -37.80393285),544,NORTH MELBOURNE,"3051"
8523,da65867e,"",Indian,-37.80297746,144.95440669,POINT (144.95440669 -37.80297746),109,NORTH MELBOURNE,"3051"
7059,"640ff0be",ea6196fb,Indian,-37.80280349,144.95470933,POINT (144.95470933 -37.80280349),240,NORTH MELBOURNE,"3051"
7813,"970a2707",d4474d04,Snacks,-37.83883862,144.95924394,POINT (144.95924394 -37.83883862),795,SOUTH MELBOURNE,"3205"
18650,"4884306e","",Indian,-37.83682324,144.95887000,POINT (144.95887 -37.83682324),460,SOUTH MELBOURNE,"3205"
7349,b658f001,"",Indian,-37.83661328,144.95820100,POINT (144.958201 -37.83661328),347,SOUTH MELBOURNE,"3205"
6282,bcecedea,"9f52af27",Beverages,-37.83672883,144.92421494,POINT (144.92421494 -37.83672883),82,PORT MELBOURNE,"3207"
4742,b3f14e63,"",Indian,-37.83645784,144.92776694,POINT (144.92776694 -37.83645784),103,PORT MELBOURNE,"3207"
13501,"72effb84","70f1c817",Western,-37.83632083,144.91946494,POINT (144.91946494 -37.83632083),506,PORT MELBOURNE,"3207"
19361,"7773176c","",Indian,-37.84705944,145.00180172,POINT (145.00180172 -37.84705944),616,SOUTH YARRA,"3141"
5663,"86454d10","",Desserts,-37.84692344,145.00307162,POINT (145.00307162 -37.84692344),834,SOUTH YARRA,"3141"
1979,"5d32d454","",Indian,-37.84678575,145.00208900,POINT (145.002089 -37.84678575),938,SOUTH YARRA,"3141"
4067,e51cb26f,"2c72121b",Snacks,-37.84459684,144.98863293,POINT (144.98863293 -37.84459684),598,SOUTH YARRA,"3141"
19318,e3ef67a2,"",Snacks,-37.78145784,144.95892821,POINT (144.95892821 -37.78145784),45,PARKVILLE,"3052"
4546,e092ebc9,"",Beverages,-37.81998241,144.94455369,POINT (144.94455369 -37.81998241),639,DOCKLANDS,"3008"
8467,"680da113","34a3dfd7",Snacks,-37.80766484,144.94493494,POINT (144.94493494 -37.80766484),700,WEST MELBOURNE,"3003"
15016,"6e8647a6",bcd52045,Indian,-37.80753939,144.94417510,POINT (144.9441751 -37.80753939),853,WEST MELBOURNE,"3003"
16648,"014cef88",ec62e7f5,Beverages,-37.80738484,144.94515194,POINT (144.94515194 -37.80738484),877,WEST MELBOURNE,"3003"
21046,"4dac8097",a6dcdf34,Beverages,-37.80730988,144.94496188,POINT (144.94496188 -37.80730988),921,WEST MELBOURNE,"3003"
16086,"8acdf3ce","",Indian,-37.85756303,145.00701280,POINT (145.0070128 -37.85756303),65,PRAHRAN,"3181"
20611,"55c280d8","",Indian,-37.85140084,144.99916593,POINT (144.99916593 -37.85140084),475,PRAHRAN,"3181"
22810,d6b4ddf5,"",Indian,-37.84825377,144.99194178,POINT (144.99194178 -37.84825377),962,PRAHRAN,"3181"
5281,"9ddf292c","",Indian,-37.82954642,144.94313456,POINT (144.94313456 -37.82954642),243,PORT MELBOURNE,"3207"
22509,a308d96b,"",Western,-37.85673584,145.00340892,POINT (145.00340892 -37.85673584),498,PRAHRAN,"3181"
13919,"8d2030f8","",Indian,-37.84440310,144.94252633,POINT (144.94252633 -37.8444031),778,PORT MELBOURNE,"3207"
16629,"4daa2fc5","",Indian,-37.82454269,144.96321703,POINT (144.96321703 -37.82454269),433,SOUTHBANK,"3006"
20736,"4d5e2085","",Desserts,-37.79545084,144.97363594,POINT (144.97363594 -37.79545084),20,CARLTON,"3053"
9673,"6187e5f9","",Healthy,-37.79483384,144.97180194,POINT (144.97180194 -37.79483384),636,CARLTON,"3053"
8603,"6c60369c","6e2696eb",Japanese,-37.79646492,144.92361537,POINT (144.92361537 -37.79646492),497,KENSINGTON,"3031"
10148,"8780c795","8dc94713",Beverages,-37.79611942,144.92389152,POINT (144.92389152 -37.79611942),810,KENSINGTON,"3031"
22160,c0c7a838,"",Indian,-37.79540006,144.92513428,POINT (144.92513428 -37.79540006),305,KENSINGTON,"3031"
20512,"87df1329",a2e97632,Southeast Asian,-37.79464183,144.92714194,POINT (144.92714194 -37.79464183),491,KENSINGTON,"3031"
10991,b7bd7681,"",Indian,-37.83872227,145.00133848,POINT (145.00133848 -37.83872227),334,SOUTH YARRA,"3141"
12980,"61f998e7","",Beverages,-37.83754584,145.00176993,POINT (145.00176993 -37.83754584),503,SOUTH YARRA,"3141"
7591,"8515ef55","",Indian,-37.83504284,145.00230093,POINT (145.00230093 -37.83504284),644,SOUTH YARRA,"3141"
19618,cd01110a,"",Indian,-37.83488984,145.00229393,POINT (145.00229393 -37.83488984),418,SOUTH YARRA,"3141"
20032,d4ae3bc8,"31e955c2",Beverages,-37.83486186,145.00190929,POINT (145.00190929 -37.83486186),645,SOUTH YARRA,"3141"
2266,ab8255b0,"5591a964",Japanese,-37.79410171,144.96598733,POINT (144.96598733 -37.79410171),354,CARLTON,"3053"
8922,"507ab23e","",Hong Kong Style,-37.81526983,144.95494209,POINT (144.95494209 -37.81526983),290,MELBOURNE,"3000"
15343,"169c2015",ea6196fb,Indian,-37.80809784,144.95220294,POINT (144.95220294 -37.80809784),696,WEST MELBOURNE,"3003"
20986,"0f40ad80",e649ba9a,Japanese,-37.80604219,144.94913298,POINT (144.94913298 -37.80604219),872,WEST MELBOURNE,"3003"
11915,"8971307b","7375776a",Western,-37.83370913,144.96756321,POINT (144.96756321 -37.83370913),213,SOUTH MELBOURNE,"3205"
22856,c4d96635,"",Indian,-37.85674941,145.00952390,POINT (145.0095239 -37.85674941),228,PRAHRAN,"3181"
13131,"5112774c","71b0e2cb",Snacks,-37.83740584,144.94223994,POINT (144.94223994 -37.83740584),90,PORT MELBOURNE,"3207"
18908,"26f1889b","",Chinese,-37.79038970,144.93445904,POINT (144.93445904 -37.7903897),689,KENSINGTON,"3031"
9054,"3eda68ed","707e8340",Japanese,-37.84145884,144.98850293,POINT (144.98850293 -37.84145884),675,SOUTH YARRA,"3141"
15764,"05d55fc0","9c65d566",Beverages,-37.85742684,145.00910692,POINT (145.00910692 -37.85742684),408,PRAHRAN,"3181"
13057,"4745dede","",Snacks,-37.85702784,145.00841292,POINT (145.00841292 -37.85702784),116,PRAHRAN,"3181"
21594,"2f5577ef","",Indian,-37.81230974,144.95521689,POINT (144.95521689 -37.81230974),268,MELBOURNE,"3000"
16930,"022a5619","70ccdea9",Snacks,-37.81103445,144.95962532,POINT (144.95962532 -37.81103445),99,MELBOURNE,"3000"
1515,"9ff282c9","",Snacks,-37.80790805,144.97115643,POINT (144.97115643 -37.80790805),828,MELBOURNE,"3000"
15839,"75c61a06",f8a7bade,Japanese,-37.80743378,144.96423422,POINT (144.96423422 -37.80743378),857,MELBOURNE,"3000"
22611,"93663576","",Western,-37.83318390,144.96630978,POINT (144.96630978 -37.8331839),672,SOUTH MELBOURNE,"3205"
22670,fc3af38b,"",Indian,-37.83378632,144.99062991,POINT (144.99062991 -37.83378632),796,SOUTH YARRA,"3141"
11275,dcd3f663,"7c8c4f32",Snacks,-37.84921526,144.99857200,POINT (144.998572 -37.84921526),236,PRAHRAN,"3181"
8638,bec27b9b,"",Indian,-37.83547584,144.98324493,POINT (144.98324493 -37.83547584),98,SOUTH YARRA,"3141"
14950,"99a0cd88","061944a1",Western,-37.80251944,144.95096034,POINT (144.95096034 -37.80251944),556,NORTH MELBOURNE,"3051"
16366,a361d72d,"",Healthy,-37.85870984,145.00825692,POINT (145.00825692 -37.85870984),352,PRAHRAN,"3181"
2839,"98ea143d","",Indian,-37.78974683,144.92594595,POINT (144.92594595 -37.78974683),151,KENSINGTON,"3031"
2944,bd35a631,"55615920",Snacks,-37.79610683,144.92326295,POINT (144.92326295 -37.79610683),906,KENSINGTON,"3031"
17089,"4a3c03eb","5a3894f2",Western,-37.81359432,144.96191279,POINT (144.96191279 -37.81359432),870,MELBOURNE,"3000"
5089,c88a5726,"0765ec3c",Japanese,-37.81271333,144.96498615,POINT (144.96498615 -37.81271333),43,MELBOURNE,"3000"
4365,"98df8918","",Indian,-37.81266792,144.96656322,POINT (144.96656322 -37.81266792),164,MELBOURNE,"3000"
13067,c9bb86a9,"4b01ebbd",Beverages,-37.81118515,144.96936014,POINT (144.96936014 -37.81118515),210,MELBOURNE,"3000"
8731,a0cab3fa,"3e2d7631",Snacks,-37.84750684,144.99479293,POINT (144.99479293 -37.84750684),500,PRAHRAN,"3181"
17915,"994f943b","",Snacks,-37.81561699,144.96273639,POINT (144.96273639 -37.81561699),899,MELBOURNE,"3000"
48,"4d1635ef","",Vegetarian,-37.81281111,144.97319305,POINT (144.97319305 -37.81281111),188,MELBOURNE,"3000"
18432,"95159b45","",Western,-37.80190816,144.94437564,POINT (144.94437564 -37.80190816),966,NORTH MELBOURNE,"3051"
7810,"1036d363","9ec61b23",Indian,-37.83967584,144.94992694,POINT (144.94992694 -37.83967584),536,SOUTH MELBOURNE,"3205"
21146,ee92b063,"08159b4b",Beverages,-37.83956284,144.94963394,POINT (144.94963394 -37.83956284),955,SOUTH MELBOURNE,"3205"
11043,d8e03410,"",Hong Kong Style,-37.83476973,144.94878228,POINT (144.94878228 -37.83476973),67,PORT MELBOURNE,"3207"
12990,de8d0175,"",Western,-37.83474367,144.94883611,POINT (144.94883611 -37.83474367),110,PORT MELBOURNE,"3207"
13571,"15731717","",Indian,-37.80975817,144.96773850,POINT (144.9677385 -37.80975817),215,MELBOURNE,"3000"
19950,eb9f7d74,"4b01ebbd",Beverages,-37.80360852,144.94498270,POINT (144.9449827 -37.80360852),16,NORTH MELBOURNE,"3051"
13825,a8ca065e,"",Desserts,-37.83786760,144.94940370,POINT (144.9494037 -37.8378676),341,SOUTH MELBOURNE,"3205"
2791,ea86535d,"",Chinese,-37.83752484,144.94905494,POINT (144.94905494 -37.83752484),682,SOUTH MELBOURNE,"3205"
12204,"4d892a9a","0141731f",Snacks,-37.79670341,144.96992288,POINT (144.96992288 -37.79670341),349,CARLTON,"3053"
17600,"2906e305","",Indian,-37.83641502,144.98125423,POINT (144.98125423 -37.83641502),220,SOUTH YARRA,"3141"
6883,f774af30,"",Snacks,-37.80437402,144.96446043,POINT (144.96446043 -37.80437402),26,CARLTON,"3053"
16334,"0bc015d4","",Snacks,-37.83864084,144.94845494,POINT (144.94845494 -37.83864084),135,SOUTH MELBOURNE,"3205"
2113,c0d37aa3,"347a72c5",Indian,-37.81126228,144.97142557,POINT (144.97142557 -37.81126228),764,MELBOURNE,"3000"
20969,"5fe79461","",Indian,-37.81158486,144.96539198,POINT (144.96539198 -37.81158486),648,MELBOURNE,"3000"
19926,"31f54c5d","",Western,-37.81116331,144.96707334,POINT (144.96707334 -37.81116331),285,MELBOURNE,"3000"
20331,"07c449dc","",Indian,-37.85035584,145.00612693,POINT (145.00612693 -37.85035584),79,PRAHRAN,"3181"
11185,"02c30eca",c572c916,Western,-37.84904384,145.00632093,POINT (145.00632093 -37.84904384),5,PRAHRAN,"3181"
12918,ac85b2cb,"4fc15949",Snacks,-37.83637384,144.95126794,POINT (144.95126794 -37.83637384),227,SOUTH MELBOURNE,"3205"
19598,f237b35c,"",Indian,-37.79997484,144.96734594,POINT (144.96734594 -37.79997484),446,CARLTON,"3053"
786,"675a86cb",b2bc000d,Vegetarian,-37.79993027,144.96734729,POINT (144.96734729 -37.79993027),327,CARLTON,"3053"
7490,de592f94,bd05cbb3,Indian,-37.79908709,144.96687024,POINT (144.96687024 -37.79908709),169,CARLTON,"3053"
5418,"84f08fcc","2e50ca91",Indian,-37.79339757,144.96794611,POINT (144.96794611 -37.79339757),89,CARLTON,"3053"
6968,af917163,"",Western,-37.79863686,144.97101911,POINT (144.97101911 -37.79863686),329,CARLTON,"3053"
15072,"817981e4","",Desserts,-37.79489973,144.93284573,POINT (144.93284573 -37.79489973),887,KENSINGTON,"3031"
6368,a563a4d2,"9fb6df86",Japanese,-37.79537485,144.93703662,POINT (144.93703662 -37.79537485),10,NORTH MELBOURNE,"3051"
22859,a74d9bf3,"",Chinese,-37.83968984,144.98853893,POINT (144.98853893 -37.83968984),316,SOUTH YARRA,"3141"
1602,ac3837d9,"80924b01",Indian,-37.81365403,144.90832446,POINT (144.90832446 -37.81365403),594,WEST MELBOURNE,"3003"
19064,"7468921a","103c7f3e",Snacks,-37.84903884,145.00924192,POINT (145.00924192 -37.84903884),821,PRAHRAN,"3181"
21717,"12622768","",Indian,-37.84738584,144.99679693,POINT (144.99679693 -37.84738584),601,PRAHRAN,"3181"
11946,fc8736d2,"",Indian,-37.84676404,144.99464355,POINT (144.99464355 -37.84676404),669,SOUTH YARRA,"3141"
17570,a9842d58,"",Indian,-37.77761990,144.93876995,POINT (144.93876995 -37.7776199),117,PARKVILLE,"3052"
1361,"1044c120","5591a964",Japanese,-37.78557946,144.94158766,POINT (144.94158766 -37.78557946),806,PARKVILLE,"3052"
8864,d49095d1,"88b0b329",Snacks,-37.84472384,144.98706193,POINT (144.98706193 -37.84472384),559,SOUTH YARRA,"3141"
2315,"97f0b2c1","11cb372c",Snacks,-37.79431087,144.93761724,POINT (144.93761724 -37.79431087),787,NORTH MELBOURNE,"3051"
11320,"7114d74b","5ab62ab3",Desserts,-37.79393922,144.93774168,POINT (144.93774168 -37.79393922),608,NORTH MELBOURNE,"3051"
6148,"33a2a6fd","70f1c817",Western,-37.79041066,144.92555043,POINT (144.92555043 -37.79041066),739,KENSINGTON,"3031"
17867,"9c73f32b","",Desserts,-37.79017129,144.92593825,POINT (144.92593825 -37.79017129),55,KENSINGTON,"3031"
21526,"06277db4","",Western,-37.79015218,144.92641304,POINT (144.92641304 -37.79015218),606,KENSINGTON,"3031"
9261,c961583f,"8dc94713",Beverages,-37.78942183,144.92718795,POINT (144.92718795 -37.78942183),973,KENSINGTON,"3031"
7392,"673d8d17","5e132ece",Beverages,-37.78649583,144.92562095,POINT (144.92562095 -37.78649583),905,FLEMINGTON,"3031"
7130,ee991bbc,"",Japanese,-37.78619383,144.92539095,POINT (144.92539095 -37.78619383),656,FLEMINGTON,"3031"
16784,"1c469cb4","7375776a",Western,-37.78159584,144.93141295,POINT (144.93141295 -37.78159584),565,FLEMINGTON,"3031"
12424,"1a258a61","4e008aca",Indian,-37.79290283,144.91982295,POINT (144.91982295 -37.79290283),534,KENSINGTON,"3031"
3813,"88083631","4b01ebbd",Beverages,-37.79382024,144.92907369,POINT (144.92907369 -37.79382024),3,KENSINGTON,"3031"
8715,"31dcb986","3b8b7969",Desserts,-37.79376639,144.92908654,POINT (144.92908654 -37.79376639),31,KENSINGTON,"3031"
21019,"9bb8ff90","92005371",Indian,-37.79080783,144.92846495,POINT (144.92846495 -37.79080783),859,KENSINGTON,"3031"
6894,"3c34accc","2e50ca91",Indian,-37.83750037,144.94656548,POINT (144.94656548 -37.83750037),485,PORT MELBOURNE,"3207"
6681,"1920ca3b","9f52af27",Beverages,-37.79335083,144.92751895,POINT (144.92751895 -37.79335083),395,KENSINGTON,"3031"
18945,"454c9fdc","",Indian,-37.79245903,144.92794710,POINT (144.9279471 -37.79245903),584,KENSINGTON,"3031"
5345,"50fb231b","",Southeast Asian,-37.79003583,144.92757795,POINT (144.92757795 -37.79003583),195,KENSINGTON,"3031"
8871,d0727013,"",Chinese,-37.78833223,144.92807215,POINT (144.92807215 -37.78833223),388,KENSINGTON,"3031"
3799,"3611c6b9","",Western,-37.84734196,145.00224076,POINT (145.00224076 -37.84734196),261,SOUTH YARRA,"3141"
7812,"6e2ca55a","",Beverages,-37.80012499,144.93081624,POINT (144.93081624 -37.80012499),63,KENSINGTON,"3031"
2910,c7c21ec5,"",Snacks,-37.79983609,144.92976415,POINT (144.92976415 -37.79983609),551,KENSINGTON,"3031"
7816,"0d2df86f","",Indian,-37.79564683,144.91932195,POINT (144.91932195 -37.79564683),33,KENSINGTON,"3031"
12474,"4cd8897c","",Desserts,-37.79263543,144.92217955,POINT (144.92217955 -37.79263543),697,KENSINGTON,"3031"
19378,b6d0a38f,b6620d07,Japanese,-37.84328670,144.99394755,POINT (144.99394755 -37.8432867),160,SOUTH YARRA,"3141"
1765,b2968d43,"",Indian,-37.84324504,144.99395997,POINT (144.99395997 -37.84324504),724,SOUTH YARRA,"3141"
4801,a66c412b,"",Vegetarian,-37.79549729,144.94197328,POINT (144.94197328 -37.79549729),380,NORTH MELBOURNE,"3051"
20373,"56f6cd50","4bfa0362",Western,-37.79538039,144.94198788,POINT (144.94198788 -37.79538039),794,NORTH MELBOURNE,"3051"
11337,edf0a36d,"8dc94713",Beverages,-37.81638508,144.98724364,POINT (144.98724364 -37.81638508),883,EAST MELBOURNE,"3002"
10777,"0325a93b","",Indian,-37.79676483,144.92185295,POINT (144.92185295 -37.79676483),27,KENSINGTON,"3031"
